26.756 # box size 
1000   # number of sites 
394	-8.40	-10.03	-11.77
395	8.58	7.33	-3.08
396	5.77	2.39	-7.76
397	-8.97	0.33	4.42
398	8.82	-11.06	-11.18
399	8.30	-3.65	2.03
400	-6.95	10.68	-7.95
401	6.95	-3.43	6.11
402	8.33	8.68	8.18
403	10.16	-8.00	1.82
404	12.32	6.32	9.87
405	-7.42	-9.42	-9.76
406	8.01	-0.11	12.57
407	-4.96	-5.84	6.12
408	-8.97	-3.52	-9.91
409	-2.16	-11.41	1.72
410	8.32	10.20	-11.04
411	4.24	5.88	9.93
412	4.99	-3.39	11.25
413	12.51	-0.10	-12.08
414	-6.94	-9.83	0.36
415	-3.77	3.39	-10.97
416	8.37	-12.61	-4.95
417	0.24	2.72	9.27
418	-2.28	-1.23	7.81
419	-3.16	8.91	1.03
420	-5.67	5.79	-5.26
421	-11.47	0.31	7.15
422	6.36	-10.94	-8.30
423	12.74	-11.04	0.58
424	-7.21	-6.66	2.91
425	3.77	4.70	-0.71
426	-3.25	10.07	7.87
427	1.46	-2.29	-2.09
428	3.47	-9.78	11.79
429	7.49	-7.64	6.29
430	-2.93	4.15	8.69
431	8.64	-6.96	3.13
432	-2.14	-10.82	-11.60
433	9.66	-1.32	-7.42
434	10.93	-7.15	7.43
435	-10.32	6.09	6.46
436	-10.81	-4.49	-10.98
437	-9.03	-10.81	-2.97
438	-11.31	-10.75	-3.28
439	-8.47	0.02	-9.99
440	-8.37	-0.71	-1.14
441	9.73	0.95	2.18
442	4.14	-1.84	-6.15
443	-9.01	10.19	-8.59
444	5.60	-3.24	-5.24
445	-8.21	7.45	-1.94
446	-0.09	12.76	-6.92
447	-4.96	-11.98	8.51
448	12.24	-7.85	2.70
449	8.40	4.52	5.88
450	10.39	-11.06	-9.49
451	-12.01	12.18	4.16
452	-10.31	-11.98	0.55
453	12.14	-1.56	-0.31
454	-7.12	-8.77	5.60
455	7.56	-8.93	8.07
456	-7.96	-9.09	-4.15
457	11.27	12.16	3.16
458	12.01	-3.35	12.30
459	11.74	9.98	7.93
460	12.71	11.71	13.27
461	-2.80	0.54	-8.50
462	-1.13	-11.90	7.02
463	-1.95	-6.74	11.86
464	2.81	-10.41	0.21
465	-5.25	-2.93	-9.05
466	2.06	-0.07	-10.65
467	9.01	-2.74	-11.49
468	11.92	-11.01	-13.08
469	-8.75	-3.47	-5.79
470	-13.15	-7.03	1.02
471	6.04	-11.37	5.62
472	7.02	-6.16	-7.20
473	-9.93	3.14	10.73
474	12.85	-10.80	8.46
475	5.42	10.85	7.65
476	-11.93	11.05	-10.27
477	1.96	11.76	-6.51
478	7.67	12.51	4.68
479	-12.86	-12.71	-8.06
480	4.52	3.95	4.88
481	-11.84	-2.41	-7.75
482	-6.58	10.39	0.80
483	-11.05	8.89	-3.06
484	12.20	13.30	-2.61
485	-9.07	-10.07	3.34
486	9.20	-2.81	-4.47
487	-7.72	4.55	0.36
488	12.21	5.62	6.32
489	-9.34	4.29	3.85
490	0.49	1.49	-11.14
491	-7.14	8.57	6.60
492	5.08	11.70	-1.75
493	-1.91	-1.55	1.14
494	3.70	-4.16	7.32
495	-3.19	12.13	8.43
496	-1.58	-8.19	-5.17
497	3.55	-12.61	3.62
498	9.74	11.35	10.04
499	6.69	-13.20	-8.79
500	5.02	-6.88	-6.34
501	-0.73	-3.37	-2.51
502	-5.14	-6.53	0.08
503	6.18	8.03	4.20
504	11.21	3.93	-3.02
505	13.13	-0.63	10.18
506	-10.56	5.85	2.62
507	-11.11	1.70	-6.75
508	8.11	-12.16	5.17
509	6.79	2.18	-9.95
510	9.57	-3.38	3.85
511	-10.99	11.33	-0.22
512	10.44	1.79	9.02
513	-7.13	-3.06	9.68
514	-10.56	-3.86	5.04
515	-7.88	-6.71	-3.93
516	-9.30	7.87	0.03
517	3.50	7.06	-9.14
518	-3.93	-8.10	11.62
519	4.19	7.87	-5.82
520	-0.85	-9.90	11.29
521	-6.96	-4.29	-9.67
522	-7.86	-0.16	12.17
523	-2.05	0.96	-5.14
524	-11.98	-8.57	-12.81
525	-0.80	-1.18	-13.30
526	-4.78	10.07	2.03
527	-6.80	9.43	8.81
528	2.23	6.61	8.87
529	4.32	-1.98	-8.60
530	1.03	-12.26	-13.23
531	5.92	-9.63	4.05
532	8.42	-4.41	7.63
533	12.92	-3.12	6.58
534	-12.97	9.31	-9.26
535	8.23	-2.21	13.26
536	7.13	-9.70	-10.25
537	-5.14	10.03	-9.33
538	0.72	-8.52	-12.63
539	12.36	-10.87	-10.76
540	-13.05	3.13	-9.23
541	-12.02	11.58	6.58
542	8.52	7.63	4.25
543	-9.97	8.30	-7.40
544	7.57	11.65	10.76
545	-11.80	-7.05	-3.15
546	-0.88	11.69	1.25
547	-7.94	-11.72	9.85
548	0.15	9.49	-7.90
549	-11.19	-8.37	0.27
550	-13.25	4.95	-6.35
551	3.44	-2.40	2.57
552	-3.79	10.80	-2.09
553	-8.86	-8.18	11.65
554	13.05	-8.79	-9.87
555	-9.39	-6.86	-0.03
556	-9.29	-11.48	5.23
557	-5.43	1.67	-3.06
558	2.19	-9.56	-5.81
559	-7.84	2.14	-5.79
560	6.74	2.62	2.42
561	-4.46	-8.61	-7.81
562	6.99	10.26	12.38
563	5.90	11.56	-5.54
564	9.57	-1.72	10.18
565	10.41	4.35	-13.18
566	-1.39	7.17	3.97
567	-11.90	-3.74	-1.29
568	0.89	12.95	1.51
569	8.47	-13.19	-11.52
570	1.51	-2.88	1.39
571	10.00	11.15	-0.22
572	-6.73	5.57	12.14
573	-11.61	7.86	5.50
574	-8.70	9.96	5.76
575	12.08	12.89	-7.97
576	-3.02	12.80	10.59
577	-12.30	-1.80	-5.53
578	6.00	10.95	1.70
579	-9.64	-10.15	10.36
580	2.30	4.26	-4.95
581	5.21	10.16	3.75
582	9.13	-9.24	-6.25
583	1.82	7.86	-12.05
584	6.26	1.03	-13.28
585	9.54	3.62	10.12
586	-5.68	3.74	4.36
587	-8.21	-10.34	6.86
588	-2.34	3.34	4.70
589	-9.50	3.21	13.16
590	-5.48	-9.65	4.08
591	-12.01	0.18	1.88
592	-10.75	2.53	7.32
593	1.00	-7.90	2.17
594	3.00	-6.91	-10.11
595	-10.72	4.00	5.58
596	-3.86	5.00	4.49
597	1.86	-2.21	-5.69
598	-5.25	12.75	8.01
599	2.39	-4.25	5.35
600	-12.48	1.06	3.98
601	-5.49	-0.45	-11.82
602	-12.48	4.61	2.44
603	2.47	2.66	-3.23
604	8.72	-6.43	-3.72
605	-1.50	-9.52	-1.40
606	-5.20	-9.75	-9.87
607	-10.67	1.44	-12.64
608	6.33	-8.23	9.84
609	6.44	5.79	-9.99
610	0.35	2.83	-1.84
611	-11.34	12.60	-6.98
612	-6.41	1.00	-10.28
613	8.79	-8.46	-2.57
614	2.93	-13.24	-6.22
615	-8.87	2.32	8.79
616	-9.98	-5.27	1.66
617	-3.60	3.75	10.87
618	-0.53	-3.37	10.46
619	0.68	-8.10	-5.14
620	-12.64	5.03	-11.84
621	4.81	-12.88	10.22
622	5.31	-9.50	-11.73
623	13.29	3.15	-11.32
624	-5.33	-7.04	10.16
625	-4.47	0.89	-4.95
626	10.09	0.85	12.49
627	-5.86	-9.92	-4.42
628	-9.80	5.76	0.60
629	8.72	12.66	-8.39
630	7.57	-0.83	10.40
631	8.61	3.39	-0.47
632	0.18	-11.59	10.38
633	13.36	7.15	-5.86
634	-0.35	-7.85	10.43
635	12.63	12.02	7.56
636	1.68	-1.10	-0.19
637	-0.83	13.02	10.85
638	10.88	9.84	-7.09
639	-5.41	9.96	-11.63
640	7.72	-10.05	0.48
641	-0.31	3.23	-9.95
642	-4.96	0.24	-1.33
643	-8.52	8.09	-5.60
644	-6.71	4.58	-9.13
645	0.69	-5.92	5.64
646	-12.00	-1.03	-9.70
647	-12.66	0.63	-5.54
648	9.91	-9.09	-8.48
649	-8.01	-2.98	-1.14
650	4.20	-8.28	4.56
651	-5.90	9.77	-1.40
652	-11.34	-3.72	0.86
653	11.41	-2.45	3.09
654	-2.74	4.29	-7.18
655	1.09	-1.63	-9.36
656	-13.33	-7.21	-11.27
657	2.66	-8.01	13.09
658	9.54	-0.67	-10.72
659	10.87	-13.34	10.56
660	-7.20	3.53	-13.27
661	8.01	-5.80	-9.18
662	8.59	8.08	-10.92
663	10.68	-6.43	10.89
664	-9.94	-3.83	-2.34
665	2.90	-0.81	3.95
666	-10.28	-12.69	-13.29
667	7.84	-6.77	13.01
668	5.66	6.10	-0.65
669	-6.90	-12.44	11.96
670	-8.50	-3.82	8.07
671	9.35	6.96	-0.82
672	-2.40	12.37	-12.29
673	12.29	-5.66	12.39
674	-4.58	9.34	9.70
675	-0.63	9.92	-10.05
676	12.48	8.75	9.83
677	1.77	1.09	3.41
678	4.48	12.89	-4.67
679	0.41	-6.68	0.31
680	-12.89	-12.55	-10.39
681	-6.85	7.15	2.63
682	-4.17	-1.87	-10.83
683	-8.62	13.02	8.38
684	0.75	10.73	13.08
685	-6.67	5.37	8.31
686	4.30	-8.97	0.70
687	9.43	12.00	-10.30
688	3.83	0.10	0.22
689	-2.57	5.61	-2.22
690	10.72	7.74	-10.46
691	-1.42	-13.05	-2.17
692	1.33	-0.92	-3.83
693	12.24	11.44	-6.20
694	-7.12	-5.97	-8.03
695	-3.92	-5.43	-11.02
696	2.34	-11.88	-3.16
697	-1.68	-3.98	-8.28
698	2.23	-1.33	7.36
699	-12.04	-13.33	10.12
700	7.12	7.99	11.78
701	-11.06	-5.66	3.79
702	-1.70	9.99	2.54
703	3.68	5.29	3.01
704	-8.19	10.97	12.70
705	5.46	6.57	2.53
706	-4.96	-10.32	-0.83
707	3.12	10.43	7.79
708	2.98	12.95	10.60
709	-0.22	5.39	6.74
710	-2.02	6.58	-7.47
711	1.26	8.85	0.35
712	8.77	10.82	-7.17
713	11.61	9.55	-9.20
714	10.61	-11.87	0.59
715	1.03	-0.17	8.72
716	9.89	-8.94	8.28
717	4.78	-0.45	12.87
718	-8.39	8.35	9.92
719	-4.98	7.80	-6.31
720	5.61	4.38	8.74
721	-3.92	-5.17	9.32
722	0.75	13.13	5.01
723	-12.55	7.17	-3.71
724	8.90	-7.03	-5.89
725	1.27	2.36	5.47
726	3.37	-3.29	-11.86
727	9.01	-11.96	10.52
728	1.29	-8.25	-2.85
729	1.22	4.11	-8.64
730	1.65	8.72	2.60
731	3.98	-0.30	10.64
732	1.31	-2.84	11.84
733	7.22	-3.84	-10.39
734	-7.38	-13.14	-0.97
735	9.93	-1.17	-0.99
736	-0.85	11.78	5.52
737	-2.42	-9.72	-3.49
738	-3.66	10.52	-13.07
739	-10.06	6.51	-8.95
740	10.06	5.78	9.49
741	8.69	11.67	-2.02
742	12.21	2.06	7.77
743	2.90	10.32	3.73
744	-10.59	5.10	-12.93
745	8.15	4.63	-12.93
746	-1.92	3.06	12.32
747	-10.38	11.87	-8.86
748	-8.43	-12.39	-7.83
749	7.83	-13.17	11.93
750	8.55	-12.73	-2.51
751	-10.91	-10.77	-5.62
752	13.11	6.30	-0.13
753	-1.62	7.07	6.27
754	7.86	-12.49	8.56
755	-2.91	-9.88	10.42
756	-1.54	8.24	-10.72
757	-9.98	11.96	3.27
758	-4.63	0.69	13.33
759	1.84	-10.83	4.04
760	-0.26	4.06	4.92
761	-5.05	-13.33	4.14
762	2.90	7.33	5.69
763	5.84	4.55	-7.05
764	-1.45	-0.48	-6.79
765	-0.92	4.26	-3.31
766	3.98	2.80	8.33
767	-3.93	-2.94	4.88
768	12.89	-7.20	6.26
769	-10.11	-9.44	8.14
770	-6.78	13.19	-5.07
771	10.82	-1.19	-4.24
772	-10.28	-7.21	-6.59
773	-4.42	11.10	11.49
774	0.36	6.91	-0.53
775	3.49	-10.52	-10.82
776	12.24	5.88	-13.14
777	8.28	-7.89	-0.56
778	-8.92	8.88	-3.53
779	-11.18	3.29	-3.51
780	-0.89	10.96	-6.30
781	2.95	10.97	11.99
782	-10.63	8.63	8.94
783	-3.21	-3.53	-12.16
784	-13.01	12.14	0.43
785	3.31	-7.62	2.40
786	8.14	4.96	-6.29
787	3.45	1.78	2.02
788	-1.77	-2.81	-6.31
789	-9.32	0.51	-6.19
790	4.05	-10.90	-8.58
791	-11.14	8.42	-12.47
792	5.18	7.86	10.39
793	-4.17	3.28	0.20
794	-6.93	0.34	0.05
795	9.22	-6.10	6.51
796	-13.17	-4.79	1.46
797	7.21	4.98	2.23
798	-7.60	1.53	-3.69
799	-7.37	2.40	1.31
800	11.18	-3.89	-11.37
801	7.77	4.11	-10.67
802	10.02	-4.53	-3.29
803	-8.84	5.66	-2.89
804	-8.53	13.34	4.45
805	-12.14	11.53	11.63
806	11.94	7.89	-12.26
807	-7.23	-0.86	10.13
808	-7.88	12.18	6.22
809	12.84	-9.17	10.26
810	-4.29	5.98	8.31
811	12.41	5.85	1.98
812	-2.91	-6.02	7.37
813	-12.82	8.02	-11.03
814	-5.13	-3.28	8.55
815	3.24	-7.13	-7.82
816	-0.01	11.77	9.11
817	12.93	9.70	-1.91
818	4.00	0.14	-9.72
819	-10.02	5.28	10.19
820	-5.51	-10.11	-6.61
821	12.24	-7.06	-0.74
822	9.26	8.99	0.61
823	5.36	6.97	-2.57
824	-5.04	0.10	2.64
825	-0.95	-2.41	-9.89
826	4.03	-12.36	0.24
827	6.45	-2.53	-8.70
828	10.72	2.95	11.93
829	-7.71	-10.27	-7.67
830	-0.09	11.85	-2.35
831	-0.41	-6.83	3.80
832	10.94	12.92	6.34
833	-6.69	-10.61	8.49
834	-10.59	10.37	-11.83
835	-9.32	9.72	3.49
836	-1.11	1.03	-1.50
837	3.15	-2.45	10.50
838	1.53	7.64	12.56
839	1.17	1.01	12.23
840	-3.96	11.42	-4.44
841	8.83	-5.30	11.36
842	-5.17	0.64	-8.30
843	-6.49	-7.20	7.01
844	-12.80	-10.87	2.61
845	8.36	-2.02	5.22
846	6.69	-5.59	-2.93
847	-10.51	-7.32	-8.80
848	-5.80	-5.58	-3.44
849	-2.36	-0.73	-10.16
850	5.00	-1.76	1.01
851	-11.13	-0.16	5.11
852	-6.92	-3.30	0.94
853	-3.00	5.43	-11.24
854	-1.12	-7.69	-8.99
855	0.84	-0.74	-7.23
856	12.14	3.95	4.76
857	1.99	5.77	6.91
858	12.70	-0.20	-9.72
859	-10.40	-2.73	-4.46
860	11.82	-3.44	1.03
861	10.85	4.57	2.81
862	-11.63	0.10	10.68
863	6.33	-6.71	-0.94
864	12.15	-6.29	4.32
865	9.43	7.78	6.42
866	-0.58	-2.86	2.54
867	13.24	12.20	-11.23
868	-3.77	6.72	-12.95
869	9.36	11.42	5.80
870	-0.08	4.20	13.28
871	2.82	-7.45	8.59
872	-7.02	-2.24	-4.50
873	4.33	-7.43	-11.95
874	2.59	-6.08	11.95
875	-11.06	8.15	3.35
876	-0.74	4.95	-11.50
877	-7.84	-6.60	-11.90
878	6.09	4.99	6.43
879	13.15	0.04	7.91
880	-1.17	7.99	10.41
881	4.38	5.38	-5.50
882	5.31	7.25	6.20
883	-0.90	-11.25	-9.49
884	-4.93	7.82	-8.72
885	-3.10	0.27	1.70
886	-13.02	9.08	2.19
887	-4.42	-1.08	8.21
888	-1.58	-5.93	0.79
889	-9.06	2.15	2.79
890	-3.85	-4.71	-8.79
891	-8.57	-3.31	4.31
892	-6.87	-12.93	2.89
893	4.87	13.27	-12.63
894	12.93	-9.50	3.87
895	-9.77	-3.81	12.39
896	10.42	0.06	-5.91
897	3.41	8.97	-0.34
898	12.05	-1.07	6.40
899	10.45	2.93	1.10
900	-3.82	6.58	6.27
901	6.05	9.16	-5.43
